Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10107","","","None","192.168.2.108","tcp","443","HTTP Server Type and Version","A web server is running on the remote host.","This plugin attempts to determine the type and the version of the
  remote web server.","n/a","","The remote web server type is :

nginx"
"10114","CVE-1999-0524","2.1","Low","192.168.2.108","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","The remote clock is synchronized with the local clock.
"
"10287","","","None","192.168.2.108","udp","0","Traceroute Information","It was possible to obtain traceroute information.","Makes a traceroute to the remote host.","n/a","","For your information, here is the traceroute from 192.168.2.109 to 192.168.2.108 : 
192.168.2.109
192.168.2.108

Hop Count: 1
"
"10302","","","None","192.168.2.108","tcp","443","Web Server robots.txt Information Disclosure","The remote web server contains a 'robots.txt' file.","The remote host contains a file named 'robots.txt' that is intended to
prevent web 'robots' from visiting certain directories in a website for
maintenance or indexing purposes.  A malicious user may also be able to
use the contents of this file to learn of sensitive documents or
directories on the affected site and either retrieve them directly or
target them for other attacks.","Review the contents of the site's robots.txt file, use Robots META tags
instead of entries in the robots.txt file, and/or adjust the web
server's access controls to limit access to sensitive material.","http://www.robotstxt.org/orig.html","Contents of robots.txt :

User-agent: *
Disallow: /"
"10386","","","None","192.168.2.108","tcp","80","Web Server No 404 Error Code Check","The remote web server does not return 404 error codes.","The remote web server is configured such that it does not return '404
Not Found' error codes when a nonexistent file is requested, perhaps
returning instead a site map, search page or authentication page.

Nessus has enabled some counter measures for this.  However, they
might be insufficient.  If a great number of security holes are
produced for this port, they might not all be accurate.","n/a","","

CGI scanning will be disabled for this host because the host responds
to requests for non-existent URLs with HTTP code 301
rather than 404. The requested URL was : 

    http://192.168.2.108/GtVDOvuCTwk9.html
"
"10386","","","None","192.168.2.108","tcp","443","Web Server No 404 Error Code Check","The remote web server does not return 404 error codes.","The remote web server is configured such that it does not return '404
Not Found' error codes when a nonexistent file is requested, perhaps
returning instead a site map, search page or authentication page.

Nessus has enabled some counter measures for this.  However, they
might be insufficient.  If a great number of security holes are
produced for this port, they might not all be accurate.","n/a","","The following title tag will be used :
Greenbone Enterprise Appliance"
"10863","","","None","192.168.2.108","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Common Name: gsm.gbuser.net
Organization Unit: Vulnerability Management Team
Organization: Greenbone AG Customer
Locality: Osnabrueck
State/Province: Niedersachsen
Country: DE

Issuer Name: 

Common Name: gsm.gbuser.net
Organization Unit: Vulnerability Management Team
Organization: Greenbone AG Customer
Locality: Osnabrueck
State/Province: Niedersachsen
Country: DE

Serial Number: 0C C5 B2 63 F5 6B B2 85 19 DD 46 EB 06 98 1D 52 25 62 4B D1 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Feb 07 07:40:09 2025 GMT
Not Valid After: Feb 07 07:40:09 2027 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 3072 bits
Public Key: 00 B7 EE BF 5A 5C 55 96 DA EE 17 1A B3 38 27 D0 E4 03 00 12 
            A8 1A 34 16 2E F2 D1 F2 A8 23 EA 42 1C 31 91 72 E7 65 48 70 
            B3 1A 9F B1 BC 85 C0 F9 16 D4 72 44 09 FA A2 92 2A B2 5C D8 
            C3 51 A7 6A 0E C8 EE 21 26 19 3A DB 95 53 1B EE 01 EF 1F BD 
            A5 B7 0F 34 41 A9 E9 C1 93 0C F6 04 06 93 C5 2C 5A 8B 37 6D 
            A0 37 CB 9B 45 BD DC EE CD AD 1A 30 28 1F 8C DC AB 13 E9 72 
            5F 43 3C 6C B8 EC AE EE 35 1B 7E 04 A0 D6 1B DB D3 E2 BF 10 
            55 24 0C 3E 8A 71 87 1D CA C1 81 49 A2 E4 C8 B3 82 AA 5D FF 
            65 BB 3B EA 2F 35 22 5B 3D 4C 06 84 C2 D8 D6 09 70 8C 5C FD 
            EA 35 C7 D0 17 5A D3 86 49 1D A5 0C 33 54 1F 7C E2 8C CB C3 
            FE E3 D8 29 78 70 52 91 EE 91 2B D3 18 68 CF CC 2B 2E 3E 50 
            87 EA CD 69 68 4E D2 42 69 35 76 7B 81 31 6F 2C E4 7F AC FD 
            B0 32 5B 59 ED 59 D5 93 D8 A5 80 1E EB 34 FE 81 19 ED 0B 69 
            E6 31 51 64 8A 3F 65 85 9E E0 6A 14 BA FE 25 67 C6 3D 44 65 
            54 9A C1 FC E9 57 BE 8A BF D7 C6 F9 69 B3 C0 24 5C AB 37 C0 
            83 EB 49 3B 8D E9 24 87 EF 37 32 94 08 8B 94 0E 7A BB F0 60 
            BE B8 DF 9E B1 89 C4 52 91 30 AA 0D 93 85 0E EE 99 F9 4F 4F 
            87 6E 09 E6 CD DC 55 68 72 91 09 10 A5 FD BD AE 5D 07 1F F9 
            8F 64 31 64 21 91 54 89 BC 48 F2 99 45 9B 01 92 A6 7E D3 D8 
            4B 31 A1 35 27 
Exponent: 01 00 01 

Signature Length: 384 bytes / 3072 bits
Signature: 00 90 D0 D8 F5 5C CD D9 CC 82 AE FA 65 DB B4 D1 10 66 B3 BC 
           D3 F8 1F FC 40 6B 5C CF A3 9F 53 3B EC 6E 36 9A A0 82 22 0E 
           9A 1E A3 82 31 3F 63 0E 42 67 87 5D FD 77 34 35 CD C6 25 CA 
           CC DA 44 84 90 8B 45 E3 95 40 DE 25 9E D4 A8 67 A0 98 58 E2 
           18 79 0C B7 E4 D7 EF 27 40 88 87 5B 81 D6 B8 CC 19 7C E3 4D 
           A3 E4 65 8B 84 AF CB 9C DA 33 AE B9 73 31 B1 DF 2F 30 27 9C 
           AD 39 BD 7E 9A 8B 4C 35 89 A9 93 C2 A5 BC C3 C9 28 4B E8 73 
           54 1D FE 7F 9F 55 B2 DB A5 A4 9B DD B7 14 7F CA 91 50 FA 67 
           85 03 C8 C5 C7 D4 03 62 2A CD F5 59 51 95 AC 82 45 EC FB 6E 
           FC 07 1F D4 EA C0 16 77 AA 0A AF CA 95 72 46 6D 35 9F C1 F3 
           F9 D6 A6 D2 A8 87 67 65 35 DB 62 BB 4C F8 5C EA D5 BC 06 BD 
           58 D1 6D 35 4C D0 3E 36 D5 CE D8 45 C7 FA A5 6A D4 2F 5B A3 
           1F 32 16 AF 49 C2 09 C5 88 1E 00 E9 D0 98 AA E5 D8 36 52 E5 
           CD CE 57 FA 49 AC 0D 92 52 60 4D 96 07 0A E2 73 E4 D3 8F 99 
           72 E7 B2 CB 19 B7 91 01 BC 89 65 54 35 DC 43 B3 68 25 1C 1E 
           F3 51 3C C1 6E FF 1B A7 D6 F5 BB 06 72 DA 7F CA E4 FF CE C4 
           4A E8 44 B4 D2 FD BE 31 6A E2 8F AB B3 8F CF DE 53 86 7A 92 
           68 76 C1 44 8B A9 5F 61 A2 05 3A FA 0B 99 1A CF 1F 7C 08 6B 
           CC EC 1A F1 17 C2 60 0F C1 23 5B 63 ED DF BE 0B E5 08 96 F2 
           9B 71 00 5D 2B 

Extension: Basic Constraints (2.5.29.19)
Critical: 1


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: gsm.gbuser.net


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: B1 ED 66 72 7A CC 18 D9 E5 53 8A 88 E9 0A 7B 9C A5 6C E0 7D 


Fingerprints : 

SHA-256 Fingerprint: 20 33 B1 DC FC 10 EC 31 89 B1 5C 5E 6C E7 79 1B B2 57 D5 37 
                     83 A0 3B 55 CB D9 C6 12 39 3B 48 60 
SHA-1 Fingerprint: D3 C2 55 C6 D7 89 58 DD E7 DA D7 60 D2 90 E9 90 E4 C0 2A 08 
MD5 Fingerprint: 55 BD 35 AE C4 C2 7A F2 6F 9E 5E BB 0D A9 34 85 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIFEDCCA3igAwIBAgIUDMWyY/VrsoUZ3UbrBpgdUiViS9EwDQYJKoZIhvcNAQELBQAwgZsxFzAVBgNVBAMTDmdzbS5nYnVzZXIubmV0MSYwJAYDVQQLEx1WdWxuZXJhYmlsaXR5IE1hbmFnZW1lbnQgVGVhbTEeMBwGA1UEChMVR3JlZW5ib25lIEFHIEN1c3RvbWVyMRMwEQYDVQQHEwpPc25hYnJ1ZWNrMRYwFAYDVQQIEw1OaWVkZXJzYWNoc2VuMQswCQYDVQQGEwJERTAeFw0yNTAyMDcwNzQwMDlaFw0yNzAyMDcwNzQwMDlaMIGbMRcwFQYDVQQDEw5nc20uZ2J1c2VyLm5ldDEmMCQGA1UECxMdVnVsbmVyYWJpbGl0eSBNYW5hZ2VtZW50IFRlYW0xHjAcBgNVBAoTFUdyZWVuYm9uZSBBRyBDdXN0b21lcjETMBEGA1UEBxMKT3NuYWJydWVjazEWMBQGA1UECBMNTmllZGVyc2FjaHNlbjELMAkGA1UEBhMCREUwggGiMA0GCSqGSIb3DQEBAQUAA4IBjwAwggGKAoIBgQC37r9aXFWW2u4XGrM4J9DkAwASqBo0Fi7y0fKoI+pCHDGRcudlSHCzGp+xvIXA+RbUckQJ+qKSKrJc2MNRp2oOyO4hJhk625VTG+4B7x+9pbcPNEGp6cGTDPYEBpPFLFqLN22gN8ubRb3c7s2tGjAoH4zcqxPpcl9DPGy47K7uNRt+BKDWG9vT4r8QVSQMPopxhx3KwYFJouTIs4KqXf9luzvqLzUiWz1MBoTC2NYJcIxc/eo1x9AXWtOGSR2lDDNUH3zijMvD/uPYKXhwUpHukSvTGGjPzCsuPlCH6s1paE7SQmk1dnuBMW8s5H+s/bAyW1ntWdWT2KWAHus0/oEZ7Qtp5jFRZIo/ZYWe4GoUuv4lZ8Y9RGVUmsH86Ve+ir/Xxvlps8AkXKs3wIPrSTuN6SSH7zcylAiLlA56u/BgvrjfnrGJxFKRMKoNk4UO7pn5T0+HbgnmzdxVaHKRCRCl/b2uXQcf+Y9kMWQhkVSJvEjymUWbAZKmftPYSzGhNScCAwEAAaNKMEgwDAYDVR0TAQH/BAIwADAZBgNVHREEEjAQgg5nc20uZ2J1c2VyLm5ldDAdBgNVHQ4EFgQUse1mcnrMGNnlU4qI6Qp7nKVs4H0wDQYJKoZIhvcNAQELBQADggGBAJDQ2PVczdnMgq76Zdu00RBms7zT+B/8QGtcz6OfUzvsbjaaoIIiDpoeo4IxP2MOQmeHXf13NDXNxiXKzNpEhJCLReOVQN4lntSoZ6CYWOIYeQy35NfvJ0CIh1uB1rjMGXzjTaPkZYuEr8uc2jOuuXMxsd8vMCecrTm9fpqLTDWJqZPCpbzDyShL6HNUHf5/n1Wy26Wkm923FH/KkVD6Z4UDyMXH1ANiKs31WVGVrIJF7Ptu/Acf1OrAFneqCq/KlXJGbTWfwfP51qbSqIdnZTXbYrtM+Fzq1bwGvVjRbTVM0D421c7YRcf6pWrUL1ujHzIWr0nCCcWIHgDp0Jiq5dg2UuXNzlf6SawNklJgTZYHCuJz5NOPmXLnsssZt5EBvIllVDXcQ7NoJRwe81E8wW7/G6fW9bsGctp/yuT/zsRK6ES00v2+MWrij6uzj8/eU4Z6kmh2wUSLqV9hogU6+guZGs8ffAhrzOwa8RfCYA/BI1tj7d++C+UIlvKbcQBdKw==
-----END CERTIFICATE-----"
"11219","","","None","192.168.2.108","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open"
"11219","","","None","192.168.2.108","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open"
"11936","","","None","192.168.2.108","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP

 
The remote host is running Linux Kernel 2.6"
